pmid,e1,e2,label,sentence
15705887_2005.ann,azoxymethane,colon carcinogenesis,5,The effect of folate transporter gene ablation on colon carcinogenesis was evaluated 8 and 38 weeks post-azoxymethane injection in wild-type and heterozygous mice.
22353783_2012.ann,honokiol,breast cancer,5,"The effect of honokiol on invasion and migration of breast cancer cells was evaluated by using Matrigel  invasion, scratch-migration, spheroid-migration, and electric cell-substrate impedance sensing (ECIS)-based migration assays."
24007863_2014.ann,5-fluorouracil,hepatocellular carcinoma,5,The monoclonal antibody CH12 augments 5-fluorouracil-induced growth suppression of hepatocellular carcinoma xenografts expressing epidermal growth factor receptor variant III.
10657948_2000.ann,secretory phospholipase,multiple intestinal neoplasia,5,The murine non-pancreatic secretory phospholipase A(2) (sPLA(2)) has been proposed as a tumor modifier of multiple intestinal neoplasia (Min).
21630261_2012.ann,neurotensin receptor-1,colon cancer,5,The neurotensin receptor-1 promotes tumor development in a sporadic but not an inflammation-associated mouse model of colon cancer.
24718703_2014.ann,dioxin,liver tumor,5,The observation that TKO mice were resistant to the tumor promoting effects of dioxin in liver suggests that inflammatory cytokines play an important step in dioxin mediated liver tumor promotion in the mouse.
25811798_2015.ann,nifuroxazide,breast cancer,5,The potency of nifuroxazide on breast cancer was assessed in vitro and in vivo.
26068969_2015.ann,acetyltanshinone IIA,breast cancer,5,The potential utility of acetyltanshinone IIA in the treatment of HER2-overexpressed breast cancer: Induction of cancer cell death by targeting apoptotic and metabolic signaling pathways.
16364925_2006.ann,thymosin beta-4,colon cancer,5,The present work was conducted to further examine the effects of thymosin beta-4  (Tbeta4) upregulation on the apoptosis of SW480 colon cancer cells induced by T cells and various chemotherapeutic agents because reduced susceptibility to the cytotoxicity of an anti-Fas IgM (CH-11) in Tbeta4-overexpressing cells has previously been reported by us.
15731169_2005.ann,periostin,colorectal cancers,5,"The results demonstrate the growth-promoting properties of periostin, and a possible role of targeting this protein as a therapeutic option in colorectal cancers."
15896469_2005.ann,beta-catenin,gastric cancers,5,"The results demonstrated (1) that Wnt2 expression and cytoplasmic/nuclear beta-catenin accumulations appeared in most gastric cancers irrespective to their morphological phenotypes, (2) that over-expressed Wnt and nuclear translocalisation of beta-catenin were found in 68 and 58% of i-GCs and in 47 and 47% of d-GCs in a closely related pattern (P<0.01) and (3) that co-existence of Wnt2 up-regulation/beta-catenin nuclear translocalisation were positively associated with lymph node metastasis (P<0.05) as well as T-stage."
14604892_2004.ann,matrilysin,gastric cancer,5,"The results of this study suggest that E1AF, the expression of which is closely correlated with the expression of matrilysin, plays a key role in the progression of gastric cancer."
9515794_1998.ann,beta-catenin,colon carcinogenesis,5,The results provide evidence for a major role of the beta-catenin/Apc pathway in the development of heterocyclic amine-induced colon tumors and give further weight to the view that regulation of beta-catenin is critical to the tumor suppressive effects of Apc during colon carcinogenesis.
15608557_2004.ann,5FU,colorectal cancer,5,The results suggest that MTHFR genotypes are relevant and independent factors of patient outcome in 5FU-based treatment of advanced colorectal cancer.
19452510_2009.ann,Ron receptor tyrosine kinase,colon cancers,5,The Ron receptor tyrosine kinase is overexpressed in approximately half of all human colon cancers.
15896469_2005.ann,beta-catenin,gastric cancers,5,"These data indicate that Wnt/beta-catenin signalling pathway is activated in most of gastric cancers, which may play pivotal roles either in gastric cancer formation or in tumour invasion and dissemination."
22115830_2012.ann,BMP,CRC,5,"These findings provide important information about the interaction among transforming growth factor beta, BMP, and Wnt signaling pathways in progression of CRC."
15341023_2004.ann,estrogen,hepatocarcinogenesis,5,These findings strongly suggest that estrogen play a critical role in female hepatocarcinogenesis.
23912631_2013.ann,CARM1,hepatocarcinogenesis,5,These findings suggest that aberrantly expressed CARM1 in tumor marker-positive cells promotes tumorigenesis in the early stages of hepatocarcinogenesis.
23804703_2013.ann,sulindac,colorectal cancer,5,These observations suggest that safer and more efficacious sulindac derivatives can be developed for colorectal cancer chemoprevention by targeting PDE5 and possibly other cGMP-degrading isozymes.
20683949_2010.ann,nucleophosmin,hepatocarcinogenesis,5,Thiazolidinediones inhibit hepatocarcinogenesis in hepatitis B virus-transgenic mice by peroxisome proliferator-activated receptor gamma-independent regulation of nucleophosmin.
26844701_2016.ann,Caspase-3,CRC,5,"This indicates that low levels of active Caspase-3 may represent a new predictor of CT responsiveness, and inhibition of Caspase-3, or antagonising downstream effectors of Caspase-3 paracrine signalling, such as COX-2 may improve patient outcomes following CT in  advanced CRC."
21639868_2011.ann,alpha-mangostin,metastatic mammary cancer,5,This led us to investigate the antitumor growth and antimetastatic activities of alpha-mangostin in an immunocompetent xenograft model of mouse metastatic mammary cancer having a p53 mutation that induces a metastatic spectrum similar to that seen in human breast cancers.
21743489_2012.ann,cisplatin,ovarian cancer,5,"Thus, the NAC1-mediated autophagy may be exploited as a new target for enhancing the efficacy of cisplatin against ovarian cancer and other types of malignancies."
15538739_2004.ann,dihydropyrimidine dehydrogenase,rectal cancer,5,"Thymidylate synthase, thymidine phosphorylase, dihydropyrimidine dehydrogenase expression, and histological tumour regression after 5-FU-based neo-adjuvant chemoradiotherapy in rectal cancer."
15538739_2004.ann,thymidine phosphorylase,rectal cancer,5,"Thymidylate synthase, thymidine phosphorylase, dihydropyrimidine dehydrogenase expression, and histological tumour regression after 5-FU-based neo-adjuvant chemoradiotherapy in rectal cancer."
15538739_2004.ann,Thymidylate synthase,rectal cancer,5,"Thymidylate synthase, thymidine phosphorylase, dihydropyrimidine dehydrogenase expression, and histological tumour regression after 5-FU-based neo-adjuvant chemoradiotherapy in rectal cancer."
19074849_2008.ann,Tolfenamic acid,colorectal cancer,5,"Tolfenamic acid also facilitated translocation of endogenous and exogenous ESE-1 to the nucleus in colorectal cancer cells, and gene silencing using ESE-1 small interfering RNA attenuated tolfenamic acid-induced EGR-1 expression and apoptosis."
20007298_2010.ann,diethylnitrosamine,hepatocarcinogenesis,5,Transcription coactivator PBP/MED1-deficient hepatocytes are not susceptible to diethylnitrosamine-induced hepatocarcinogenesis in the mouse.
21520178_2011.ann,cyclin dependent kinase 4,hepatocellular cancer,5,"Transforming growth factor-beta adaptor, beta2-spectrin, modulates cyclin dependent kinase 4 to reduce development of hepatocellular cancer."
21356386_2011.ann,cyclooxygenase-2,hepatocarcinogenesis,5,Transgenic mice expressing cyclooxygenase-2 in hepatocytes reveal a minor contribution of this enzyme to chemical hepatocarcinogenesis.
24784840_2014.ann,E-cadherin,breast cancer,5,"UNLABELLED: Loss of E-cadherin (CDH1), Smad4, and p53 has been shown to play an integral role in gastric, intestinal, and breast cancer formation."
25503930_2015.ann,sulindac,colon tumor,5,"Unlike celecoxib, sulindac proved highly effective in colon tumor prevention of 15-PGDH  KO mice."
18593903_2008.ann,5-AzaC,hepatocarcinogenesis,5,"Up-regulation of several miR-1 targets including FoxP1, MET, and HDAC4 in primary human HCCs and down-regulation of their expression in 5-AzaC-treated HCC cells suggest their role in hepatocarcinogenesis."
12839936_2003.ann,Ursodeoxycholic acid,colon cancer,5,"Ursodeoxycholic acid inhibits Ras mutations, wild-type Ras activation, and cyclooxygenase-2 expression in colon cancer."
22832932_2012.ann,Ursolic acid,colorectal cancer,5,Ursolic acid inhibits growth and metastasis of human colorectal cancer in an orthotopic nude mouse model by targeting multiple cell signaling pathways: chemosensitization with capecitabine.
18926688_2009.ann,folate,colitis,5,Use of a novel genetic mouse model to investigate the role of folate in colitis-associated colon cancer.
18926688_2009.ann,folate,colon cancer,5,Use of a novel genetic mouse model to investigate the role of folate in colitis-associated colon cancer.
18312651_2008.ann,estrogen,breast cancer,5,"Using protein-protein interaction screening, we found that FOXO3a interacted with ER-alpha and ER-beta proteins in the human breast carcinoma cell line MCF-7, suggesting that there exists a crosstalk between the FOXO3a and ER signaling pathways in estrogen-dependent breast cancer cells."
15993848_2005.ann,17-AAG,colon cancer,5,We  have shown that the Hsp90 inhibitor 17-AAG enhances the cytotoxicity of oxaliplatin in colon cancer cell lines through inhibition of NF-kappaB.
15993848_2005.ann,oxaliplatin,colon cancer,5,We  have shown that the Hsp90 inhibitor 17-AAG enhances the cytotoxicity of oxaliplatin in colon cancer cell lines through inhibition of NF-kappaB.
16105666_2005.ann,nitric oxide synthase,colon carcinogenesis,5,"We examined in HT-29 human colon adenocarcinoma cells the effect of NO-ASA on the inducible form of nitric oxide synthase (NOS2), an enzyme implicated in colon carcinogenesis."
12432545_2002.ann,copper chelator trientine,hepatocellular carcinoma (HCC),5,"We examined the antiangiogenic effect against hepatocellular carcinoma (HCC) of the copper chelator trientine, especially focusing on the relationship between copper and interleukin-8 (IL-8), a potent angiogenic factor  produced by hepatoma cells."
12432545_2002.ann,copper chelator trientine,hepatocellular carcinoma,5,"We examined the antiangiogenic effect against hepatocellular carcinoma (HCC) of the copper chelator trientine, especially focusing on the relationship between copper and interleukin-8 (IL-8), a potent angiogenic factor  produced by hepatoma cells."
21045137_2010.ann,pioglitazone,lung cancer,5,We examined the effect of pioglitazone  on lung cancer development in carcinogen-induced lung adenocarcinoma and squamous cell carcinoma (SCC).
16170372_2005.ann,selenoproteins,liver tumor,5,"We examined the role of Se and selenoproteins in liver tumor formation in TGFalpha/c-Myc transgenic mice, which are characterized by disrupted redox homeostasis and develop liver cancer by 6 months of age."
27865009_2017.ann,5-FU,colon cancer,5,"We found that melatonin significantly enhanced the 5-FU-mediated inhibition of cell proliferation, colony formation, cell migration  and invasion in colon cancer cells."
27865009_2017.ann,melatonin,colon cancer,5,"We found that melatonin significantly enhanced the 5-FU-mediated inhibition of cell proliferation, colony formation, cell migration  and invasion in colon cancer cells."
19037088_2009.ann,COX2,colon cancer,5,"We found that the treatment of COX2-overexpressing HT29 human colon cancer cells with fisetin (30-120 microM) resulted in induction  of apoptosis, downregulation of COX2 protein expression without affecting COX1 and inhibited the secretion of prostaglandin E2."
26956619_2016.ann,diaminothiazole 4-Amino-5-benzoyl-2-(4-methoxy phenylamino)thiazole,colon cancer,5,We have  also examined the toxicity and in vivo efficacy of a lead diaminothiazole 4-Amino-5-benzoyl-2-(4-methoxy phenylamino)thiazole (DAT1) in colon cancer xenografts.
21435243_2011.ann,gamma-cyclodextrin,breast cancer,5,We have recently shown that I3C cyclic tetrameric derivative CTet formulated in gamma-cyclodextrin (gamma-CD) efficiently inhibited cellular proliferation in breast cancer cell lines.
26084280_2015.ann,Lapatinib,breast cancer,5,"We hypothesized that PTK6 inhibition is an effective strategy to inhibit growth and survival of Her2(+) breast cancer cells, including those that are relatively resistant to Lapatinib,  a targeted therapy for Her2(+) breast cancer, either intrinsically or acquired after continuous drug exposure."
15374632_2004.ann,geraniol,colon cancer,5,"We investigated on colon cancer cells the effect of geraniol on thymidylate synthase and thymidine kinase expression, two enzymes related to 5-fluorouracil cytotoxicity."
19010916_2008.ann,leptin,CRC,5,We investigated the expression of leptin and its receptor in 171 consecutive patients (78 female and 93 male; 71 years) with CRC.
